# game move t hold_before change_hold x y r type clear dead combo b2b next_hold rows
0 24 S I 0 7 4 3 0 0 0 1 1 I 1ff,1ff,1ff,1ff,c1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 25 O I 1 8 3 3 0 4 0 0 1 O c1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 26 Z O 0 0 1 0 0 0 0 1 1 O c7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 27 T O 1 7 1 0 0 0 0 0 1 T 3c7,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 28 J T 0 2 3 3 0 0 0 0 1 T 3c7,34f,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 29 L T 1 3 1 0 1 1 0 0 1 L 35f,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 30 O L 1 -1 3 1 0 0 0 1 1 O 35f,b,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 31 S O 0 1 3 3 0 0 0 0 1 O 35f,f,f,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 32 I O 0 8 4 3 0 0 0 0 1 O 35f,20f,20f,203,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 33 Z O 0 7 2 3 0 0 0 0 1 O 3df,38f,30f,203,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 34 O O 0 -1 5 0 0 0 0 0 1 O 3df,38f,30f,203,203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 35 J O 0 2 4 2 0 0 0 0 1 O 3df,38f,31f,21f,203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 36 I O 1 1 5 0 0 0 0 0 1 I 3df,38f,31f,21f,20f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 37 Z I 1 0 7 0 0 0 0 0 1 Z 3df,38f,31f,21f,20f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 38 T Z 0 4 2 2 1 2 0 0 1 Z 31f,21f,20f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 39 S Z 1 8 4 3 0 0 0 1 1 S 31f,21f,30f,30f,20f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 40 L S 0 4 2 1 0 0 0 0 1 S 37f,23f,32f,30f,20f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 41 I S 0 3 5 3 0 0 0 0 1 S 37f,23f,33f,31f,21f,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 42 O S 0 0 6 0 0 0 0 0 1 S 37f,23f,33f,31f,21f,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 43 J S 0 -1 7 1 0 0 0 0 1 S 37f,23f,33f,31f,21f,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 44 T S 0 6 2 2 1 2 0 0 1 S 33f,31f,21f,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 45 S S 0 5 2 3 0 0 0 1 1 S 37f,37f,23f,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 46 L S 0 7 5 1 0 0 0 0 1 S 37f,37f,23f,317,107,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 47 Z S 0 3 5 3 0 0 0 0 1 S 37f,37f,23f,31f,11f,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 48 L S 0 8 6 3 0 0 0 0 1 S 37f,37f,23f,31f,31f,313,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 49 Z S 1 1 7 3 0 0 0 0 1 Z 37f,37f,23f,31f,31f,317,306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 50 J Z 0 -1 8 1 0 0 0 0 1 Z 37f,37f,23f,31f,31f,317,307,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 51 T Z 0 6 3 2 1 2 0 0 1 Z 37f,31f,31f,317,307,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 52 O Z 0 4 2 0 0 0 0 1 1 Z 37f,37f,37f,317,307,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 53 S Z 1 3 5 3 0 0 0 0 1 S 37f,37f,37f,31f,31f,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 54 I S 1 2 6 0 0 0 0 0 1 I 37f,37f,37f,31f,31f,1f,1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 55 S I 0 1 8 3 0 0 0 0 1 I 37f,37f,37f,31f,31f,1f,1f,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
